tweet_id,clean_text,text,language,timestamp,date,month,likes,retweets,comments,query,label,vader_neg,vader_neu,vader_pos,vader_compound,manual_label,confidence,final_label
1750138433509417170,"There is a lot more we can do together! Forget those leaders who are still living in stoneage! In this day amp age, how can we have sectarians who drive politics on ethnicity amp tribes!? Ur own ppl a suffering amp U want to come amp teach what to do, with what Absolutely nothing","There is a lot more we can do together! Forget those leaders who are still living in stoneage! In this day &amp; age, how can we have sectarians who drive politics on ethnicity &amp; tribes!? Ur own ppl a suffering &amp; U want to come &amp; teach #Rwanda what to do, with what Absolutely nothing https://t.co/Jyibu4ej6O",en,2024-01-24 12:48:13+00:00,2024-01-24,2024-01,7,3,0,#Rwanda politics,negative,0.101,0.877,0.022,-0.6784,,0.6784,negative
1755516758197190750,Fuel Stations in vs Fuel Stations in Nothing works if politics is not right,"Fuel Stations in #Rwanda vs Fuel Stations in #Burundi 

Nothing works if politics is not right

#NdayishimiyeVyaranse https://t.co/4gkjEKDaGY",en,2024-02-08 08:59:45+00:00,2024-02-08,2024-02,93,23,33,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1725424935974187304,"Yesterday evening, the Republic of , in partnership with , received the 15th group of asylum seekers who were stranded in . They were exploited by human traffickers and were left in Libya, where they were living in difficult conditions. Rwanda has been receiving those men, women and children since September 2019, to give them a new hope. We have largely had our fair share of humanity and we don't mind being blamed by those who failed those migrants and who now play politics around it.","Yesterday evening, the Republic of #Rwanda, in partnership with @Refugees, received the 15th group of asylum seekers who were stranded in #Libya. They were exploited by human traffickers and were left in Libya, where they were living in difficult conditions.

Rwanda has been receiving those men, women and children since September 2019, to give them a new hope. We have largely had our fair share of humanity and we don't mind being blamed by those who failed those migrants and who now play politics around it.",en,2023-11-17 08:05:36+00:00,2023-11-17,2023-11,72,35,6,#Rwanda politics,positive,0.089,0.787,0.125,0.3724,,0.3724,positive
1725093768280383703,"The Rwanda plan is dead in the real world, but will live on in the fantasyland of Tory politics Martin Kettle From first to last, the policy has been a piece of performance politics, a pretend answer to the genuine problem of the small boats","The Rwanda plan is dead in the real world, but will live on in the fantasyland of Tory politics | Martin Kettle

“From first to last, the #Rwanda policy has been a piece of performance politics, a pretend answer to the genuine problem of the small boats” https://t.co/1KZZb5GDCU",en,2023-11-16 10:09:39+00:00,2023-11-16,2023-11,15,11,2,#Rwanda politics,negative,0.157,0.843,0.0,-0.7783,,0.7783,negative
1759208646183948327,"OPINION Of all elections taking place in 2024, the elections in are the ones to watch for serious students and actors in the field of democracy. The spirit of the age and the politics of the future are being distilled in Rwanda.","OPINION: Of all elections taking place in 2024, the elections in #Rwanda are the ones to watch for serious students and actors in the field of democracy. The spirit of the age and the politics of the future are being distilled in Rwanda.

✍🏽: @rsezibera 
https://t.co/LykFnLSggI",en,2024-02-18 13:30:00+00:00,2024-02-18,2024-02,15,6,0,#Rwanda politics,positive,0.03,0.93,0.04,0.1027,positive,0.1027,positive
1724469232308527329,"And grudgingly accepting that her dream won't come true - again. is so bad at the whole politics thing, isn't she?","@AdamBienkov And grudgingly accepting that her #rwanda #christmas dream won't come true - again. #cruella is *so* bad at the whole politics thing, isn't she?",en,2023-11-14 16:47:58+00:00,2023-11-14,2023-11,5,0,1,#Rwanda politics,negative,0.24,0.598,0.162,-0.4978,,0.4978,negative
1734616203664994637,"Your regular reminder that Robert Jenrick is unfit to be in politics from many points of view. Not just regarding the . Let's have a so everyone can have a say on , and the rest of the general neglect.","Your regular reminder that Robert Jenrick is unfit to be in politics from many points of view. Not just regarding the #RwandaBill. 

Let's have a #GeneralElectionN0W so everyone can have a say on 
#Rwanda, #ToryChaos and the rest of the #Tories general neglect.",en,2023-12-12 16:48:25+00:00,2023-12-12,2023-12,2,1,0,#Rwanda politics,negative,0.071,0.929,0.0,-0.4588,,0.4588,negative
1763526174502719597,"DRC-Rwanda crisis what s needed to prevent a regional war Jason Stearns, and Joshua Z. Walker,","DRC-Rwanda crisis: what’s needed to prevent a regional war https://t.co/M0uVCZKkbd

💻 Jason Stearns, @SFU and Joshua Z. Walker, @nyUniversity

#Politics #DRC #Rwanda #Uganda #M23",en,2024-03-01 11:26:19+00:00,2024-03-01,2024-03,2,1,0,#Rwanda politics,negative,0.362,0.588,0.05,-0.836,,0.836,negative
1715997186821931272,"8 After the elections, released yet another report titled Politically Closed Elections, which said that the August 4, 2017 elections took place in a context of very limited free speech or open political space. The report was more about politics than human rights.","8)After the elections, @hrw released yet another report titled: “#Rwanda: Politically Closed Elections,” which said that the August 4, 2017 elections took place in a context of very limited free speech or open political space. The report was more about politics than human rights. https://t.co/JBUXTpwXJO",en,2023-10-22 07:43:05+00:00,2023-10-22,2023-10,9,8,1,#Rwanda politics,positive,0.047,0.877,0.077,0.3368,,0.3368,positive
1746875461982949709,"The normalisation of extremism on again on on . The discussion inc 2 Tories, one right-winger amp one Lab allows the right-wing racheting of UK politics into extremism, busting the rule of law amp courts amp international law all to go unsaid unchallenged.","The normalisation of extremism on #BBC again on #Rwanda on #PoliticsLive. The discussion inc 2 Tories, one right-winger &amp; one Lab allows the right-wing racheting of UK politics into extremism, busting the rule of law &amp; courts &amp; international law all to go unsaid/unchallenged.",en,2024-01-15 12:42:20+00:00,2024-01-15,2024-01,8,0,0,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,negative,0.0,negative
1729078686983577727,Obviously this guy is still bothered by the fact that now belongs to rwandans not to exclusively thanks to . The second picture describes the dirty politics that ruled the country before the brave soldiers liberated Rwanda. CRAZY,Obviously this guy is still bothered by the fact that #Rwanda now belongs to rwandans not to exclusively #Hutus thanks to #RPF #Inkotanyi. The second picture describes the dirty politics that ruled the country before the brave #RPA soldiers liberated Rwanda. CRAZY https://t.co/khOajkeATc,en,2023-11-27 10:04:18+00:00,2023-11-27,2023-11,15,10,8,#Rwanda politics,negative,0.228,0.7,0.072,-0.746,,0.746,negative
1770537603311243611,"Earlier today, MPs hosted a delegation of Ethiopian Democracy Academy for Women who established a visit in in partnership with the Netherlands Institute for Multiparty Democracy in Ethiopia. They exchanged on Rwanda's success in promoting women in politics.","Earlier today, MPs hosted a delegation of Ethiopian Democracy Academy for Women who established a visit in #Rwanda in partnership with the Netherlands Institute for Multiparty Democracy in Ethiopia. 
They exchanged on Rwanda's success in promoting women in politics. https://t.co/cw11BM5vdx",en,2024-03-20 19:47:14+00:00,2024-03-20,2024-03,11,6,1,#Rwanda politics,positive,0.0,0.853,0.147,0.7351,,0.7351,positive
1783478567478738989,"Very true Mr ,Some people are uninformed about or maliciously opposes the UK-Rwanda humanitarian deal.Many of them are anti- ,habitually misrepresenting the country. politicians' opposition appears driven by politics,not genuine Rwanda concerns","Very true Mr
@FGoloobaMutebi
,Some people are uninformed about #Rwanda or maliciously opposes the UK-Rwanda humanitarian deal.Many of them are anti-#Rwanda ,habitually misrepresenting the country. #UK politicians' opposition appears driven by politics,not genuine Rwanda concerns https://t.co/dBh1dGcNCG",en,2024-04-25 12:50:00+00:00,2024-04-25,2024-04,7,4,0,#Rwanda politics,positive,0.065,0.848,0.087,0.2006,positive,0.2006,positive
1769607482668720609,"The former Rwandan Armed Forces significantly contributed to planning and carrying out the 1994 Genocide against the Tutsi. Despite Rwandan law prohibiting military involvement in politics, they remained the lead","The former Rwandan Armed Forces significantly contributed to planning and carrying out the 1994 Genocide against the Tutsi. Despite Rwandan law prohibiting military involvement in politics, they remained the lead #Rwanda 
https://t.co/tQnRoOgdxi",en,2024-03-18 06:11:16+00:00,2024-03-18,2024-03,2,0,0,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,negative,0.0,negative
1793544098877788631,"We can t stress enough how primitive US politics are towards Africans. The US insists it HAS to police Africans through the travesty of Human Rights organizations. The First Human Right is Security, Right to Life, which is exactly the foundation of post 94","We can’t stress enough how “primitive” US 🇺🇸 politics are towards Africans. 

The US insists it HAS to police Africans through the travesty of “Human Rights” organizations.

The First Human Right is Security, Right to Life, which is exactly the foundation of “post 94” #Rwanda 🇷🇼 https://t.co/PwwZPoFdUD",en,2024-05-23 07:26:50+00:00,2024-05-23,2024-05,8,4,0,#Rwanda politics,negative,0.13,0.822,0.048,-0.6249,,0.6249,negative
1770368427766452387,"one can not ignore that British criticism on their own domestic issues never discusses the core of their own failures especially in handling migration policies politics and one shouldn t also ignore forget that they don t shame away from sanitizing criminals. Like interviewing fugitives who fled Rwandan justice given asylum like the RNC members he interviewed or Victoire Ingabire a convicted criminal who is still serving her sentence. Note that, she in particular, she s been abusing the status of presidential pardon she enjoys, which allows her to serve her jail time at home instead of prison. So the sick part is the fact that they cannot even get that Rwanda has normal institutions, that life is there most probably better quality than in their own broken systems but worse they re ready to whitewash criminals just to blackmail Rwanda which has primarily been voicing concerns about the criminal human trafficking cartels which are endangering the lives of aspirant migrants.","#Rwanda 🇷🇼 one can not ignore that British criticism on their own domestic issues never discusses the core of their own failures especially in handling “migration policies & politics” … and one shouldn’t also ignore & forget that they don’t shame away from sanitizing criminals. Like @darshnasoni interviewing fugitives who fled Rwandan justice & given asylum like the RNC members he interviewed or Victoire Ingabire a convicted criminal who is still serving her sentence. Note that, she in particular, she’s been abusing the status of presidential pardon she enjoys, which allows her to serve her jail time at home instead of prison. 
So the sick part is the fact that they cannot even get that Rwanda has normal institutions, that life is there most probably better quality than in their own broken systems but worse they’re ready to whitewash criminals just to blackmail Rwanda which has primarily been voicing concerns about the criminal human trafficking cartels which are endangering the lives of aspirant migrants.",en,2024-03-20 08:34:59+00:00,2024-03-20,2024-03,22,11,5,#Rwanda politics,negative,0.188,0.715,0.098,-0.9604,,0.9604,negative
